pe	20	multi_ctrl	0.3396496245977837	2.7969999999999978e-05	434	184	1.805000000000004e-05	19	map+layout+route
pe	20	multi_ctrl	0.36080516521078654	2.632999999999998e-05	434	184	1.805000000000004e-05	19	map+layout+route
pe	20	multi_ctrl	0.3748125937031486	2.534599999999999e-05	434	184	1.805000000000004e-05	19	map+layout+route
